Company,Product,TypeName,Inches,Ram,OS,Weight,Price_euros,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_company,CPU_freq,CPU_model,PrimaryStorage,SecondaryStorage,PrimaryStorageType,SecondaryStorageType,GPU_company,GPU_model,Price_Category,Price_per_kg,Warranty_Price_EUR,Slogan,Total_Cost_EUR
asus,Rog GL753VE-GC070T,Gaming,17.3,16,windows 10,3.0,1591.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1050 Ti,Ultra-Premium,530.3333333333334,45.0,Inspiring Innovation,1636.0
acer,Aspire 5,Notebook,15.6,12,windows 10,2.2,693.99,Standard,1366,768,No,Yes,No,Intel,1.6,Core i5 8250U,1024,0,HDD,No,Nvidia,GeForce MX130,Mid-Range,315.45,55.0,Explore Beyond Limits,748.99
msi,Leopard GP72M,Gaming,17.3,8,windows 10,2.7,1349.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,0,SSD,No,Nvidia,GeForce GTX 1050 Ti,Premium,499.6296296296296,,,1349.0
dell,Inspiron 5567,Notebook,15.6,8,linux,2.33,778.87,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,AMD,Radeon R7 M445,Mid-Range,334.2789699570816,50.0,Powerful and Reliable,828.87
hp,15-BW004nv (A9-9420/4GB/256GB/Radeon,Ultrabook,15.6,4,windows 10,1.91,499.0,Full HD,1920,1080,No,No,No,AMD,3.0,A9-Series 9420,256,0,SSD,No,AMD,Radeon 520,Budget,261.2565445026178,150.0,Innovation at its Best,649.0
lenovo,ThinkPad E580,Notebook,15.6,8,windows 10,2.1,1229.56,Full HD,1920,1080,No,Yes,No,Intel,1.8,Core i7 8550U,256,0,SSD,No,AMD,Radeon RX 550,Premium,585.5047619047618,60.0,Think Different,1289.56
lenovo,ThinkPad L470,Notebook,14.0,8,windows 10,1.9,938.0,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,Mid-Range,493.68421052631584,60.0,Think Different,998.0
dell,Precision M5520,Workstation,15.6,8,windows 10,1.78,2712.0,4K Ultra HD,3840,2160,Yes,No,No,Intel,2.8,Core i7 7700HQ,256,0,SSD,No,Nvidia,Quadro M1200,Ultra-Premium,1523.5955056179776,50.0,Powerful and Reliable,2762.0
lenovo,Thinkpad X1,Ultrabook,14.0,16,windows 10,1.13,2625.0,Standard,2560,1440,No,Yes,No,Intel,2.7,Core i7 7500U,1024,0,SSD,No,Intel,HD Graphics 620,Ultra-Premium,2323.0088495575224,60.0,Think Different,2685.0
lenovo,IdeaPad 320-15IAP,Notebook,15.6,4,windows 10,2.2,306.0,Standard,1366,768,No,No,No,Intel,1.1,Celeron Dual Core N3350,1024,0,HDD,No,Intel,HD Graphics 500,Budget,139.0909090909091,60.0,Think Different,366.0
asus,FX753VD-GC461T (i7-7700HQ/16GB/1TB,Gaming,17.3,16,windows 10,2.9,1529.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1050,Ultra-Premium,527.2413793103449,45.0,Inspiring Innovation,1574.0
lenovo,ThinkPad E580,Notebook,15.6,8,windows 10,2.1,1144.5,Full HD,1920,1080,No,Yes,No,Intel,1.6,Core i5 8250U,256,1024,SSD,HDD,AMD,Radeon RX 550,Premium,545.0,60.0,Think Different,1204.5
acer,Aspire 7,Notebook,15.6,8,linux,2.5,879.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,0,SSD,No,Nvidia,GeForce GTX 1050,Mid-Range,351.6,55.0,Explore Beyond Limits,934.0
msi,GE73VR 7RF,Gaming,17.3,16,windows 10,2.8,2249.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1070,Ultra-Premium,803.2142857142858,,,2249.0
asus,Zenbook 3,Ultrabook,14.0,8,windows 10,1.1,1873.0,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,Ultra-Premium,1702.7272727272723,45.0,Inspiring Innovation,1918.0
toshiba,Portege Z30-C-16P,Ultrabook,13.3,16,windows 10,1.2,1747.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i7 6500U,512,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,1455.8333333333337,,,1747.0
dell,Latitude 7480,Ultrabook,14.0,8,windows 10,1.36,1680.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7600U,512,0,SSD,No,Intel,HD Graphics,Ultra-Premium,1235.2941176470588,50.0,Powerful and Reliable,1730.0
lenovo,IdeaPad 320-15ISK,Notebook,15.6,4,windows 10,2.2,409.0,Full HD,1920,1080,No,No,No,Intel,2.0,Core i3 6006U,500,0,HDD,No,Intel,HD Graphics 520,Budget,185.9090909090909,60.0,Think Different,469.0
lenovo,Lenovo IdeaPad,Notebook,11.6,2,windows 10,1.15,304.45,Standard,1366,768,No,No,No,Intel,1.1,Celeron Dual Core N3350,32,0,Flash Storage,No,Intel,HD Graphics 500,Budget,264.7391304347826,60.0,Think Different,364.45
lenovo,ThinkPad P51,Workstation,15.6,8,windows 10,2.67,1925.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,512,0,SSD,No,Nvidia,Quadro M1200,Ultra-Premium,720.9737827715356,60.0,Think Different,1985.0
lenovo,Thinkpad T470p,Ultrabook,14.0,8,windows 10,1.7,1943.0,Full HD,2560,1440,No,Yes,No,Intel,2.8,Core i7 7700HQ,512,0,SSD,No,Nvidia,GeForce GT 940MX,Ultra-Premium,1142.9411764705883,60.0,Think Different,2003.0
hp,15-BS028nv (i3-6006U/4GB/1TB/Radeon,Notebook,15.6,4,windows 10,2.1,469.0,Full HD,1920,1080,No,No,No,Intel,2.0,Core i3 6006U,1024,0,HDD,No,AMD,Radeon 520,Budget,223.3333333333333,150.0,Innovation at its Best,619.0
acer,Aspire R7,2 in 1 Convertible,13.3,8,windows 10,1.6,789.01,Full HD,1920,1080,Yes,Yes,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520,Mid-Range,493.13125,55.0,Explore Beyond Limits,844.01
asus,ZenBook Flip,2 in 1 Convertible,13.3,8,windows 10,1.27,928.0,Full HD,1920,1080,Yes,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,Mid-Range,730.7086614173228,45.0,Inspiring Innovation,973.0
dell,Inspiron 3567,Notebook,15.6,4,linux,2.3,598.9,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,AMD,Radeon R5 M430,Mid-Range,260.3913043478261,50.0,Powerful and Reliable,648.9
dell,Latitude 3380,Notebook,13.3,4,windows 10,1.65,689.0,Standard,1366,768,No,No,No,Intel,2.0,Core i3 6006U,128,0,SSD,No,Intel,HD Graphics 520,Mid-Range,417.5757575757576,50.0,Powerful and Reliable,739.0
hp,EliteBook 1040,Ultrabook,14.0,8,windows 10,1.43,1500.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520,Premium,1048.951048951049,150.0,Innovation at its Best,1650.0
dell,Inspiron 3567,Notebook,15.6,8,windows 10,2.14,539.95,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,Intel,HD Graphics 620,Mid-Range,252.31308411214957,50.0,Powerful and Reliable,589.95
lenovo,ThinkPad E480,Ultrabook,14.0,8,windows 10,1.75,1215.38,Full HD,1920,1080,No,Yes,No,Intel,1.8,Core i7 8550U,256,0,SSD,No,AMD,Radeon RX 550,Premium,694.5028571428572,60.0,Think Different,1275.38
lenovo,Yoga 720-15IKB,2 in 1 Convertible,15.6,16,windows 10,2.0,1899.0,4K Ultra HD,3840,2160,Yes,Yes,No,Intel,2.8,Core i7 7700HQ,512,0,SSD,No,Nvidia,GeForce GTX 1050,Ultra-Premium,949.5,60.0,Think Different,1959.0
chuwi,LapBook 12.3,Notebook,12.3,6,windows 10,1.4,449.0,Standard,2736,1824,No,Yes,Yes,Intel,1.1,Celeron Quad Core N3450,64,0,Flash Storage,No,Intel,HD Graphics 500,Budget,320.7142857142857,,,449.0
hp,ProBook 650,Notebook,15.6,8,windows 10,2.31,1427.0,Full HD,1920,1080,No,No,No,Intel,2.9,Core i7 7820HQ,256,0,SSD,No,Intel,HD Graphics 630,Premium,617.7489177489177,150.0,Innovation at its Best,1577.0
asus,X542UQ-DM117 (i3-7100U/8GB/1TB/GeForce,Notebook,15.6,8,linux,2.3,597.0,Full HD,1920,1080,No,No,No,Intel,2.4,Core i3 7100U,1024,0,HDD,No,Nvidia,GeForce 940MX,Mid-Range,259.5652173913044,45.0,Inspiring Innovation,642.0
dell,Alienware 17,Gaming,17.3,16,windows 10,4.42,2799.0,Standard,2560,1440,No,Yes,No,Intel,2.9,Core i7 7820HK,256,1024,SSD,HDD,Nvidia,GeForce GTX 1070,Ultra-Premium,633.2579185520362,50.0,Powerful and Reliable,2849.0
dell,Inspiron 7577,Gaming,15.6,8,windows 10,2.62,1159.0,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050 Ti,Premium,442.3664122137404,50.0,Powerful and Reliable,1209.0
dell,Inspiron 5570,Notebook,15.6,8,windows 10,2.02,1142.4,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,256,2048,SSD,HDD,AMD,Radeon 530,Premium,565.5445544554456,50.0,Powerful and Reliable,1192.4
dell,Latitude 5480,Ultrabook,14.0,8,linux,1.6,1099.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7600U,256,0,SSD,No,Intel,HD Graphics 620,Premium,686.875,50.0,Powerful and Reliable,1149.0
hp,Omen 17-w207nv,Gaming,17.3,12,windows 10,3.35,1999.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1070,Ultra-Premium,596.7164179104477,150.0,Innovation at its Best,2149.0
mediacom,FlexBook Edge,2 in 1 Convertible,11.6,4,windows 10,1.16,299.0,Full HD,1920,1080,Yes,Yes,No,Intel,1.1,Celeron Dual Core N3350,32,0,SSD,No,Intel,HD Graphics 500,Budget,257.7586206896552,,,299.0
samsung,Chromebook 3,Netbook,11.6,4,chrome os,1.15,269.0,Standard,1366,768,No,No,No,Intel,1.6,Celeron Dual Core N3060,16,0,Flash Storage,No,Intel,HD Graphics 400,Budget,233.91304347826087,,,269.0
lenovo,Thinkpad 13,Notebook,13.3,8,windows 10,1.4,1010.0,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,Premium,721.4285714285714,60.0,Think Different,1070.0
lenovo,IdeaPad 320s-14IKB,Notebook,14.0,4,windows 10,1.7,599.0,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i3 7130U,128,0,SSD,No,Intel,HD Graphics 620,Mid-Range,352.3529411764706,60.0,Think Different,659.0
lenovo,Thinkpad T570,Workstation,15.6,16,windows 10,2.3,2445.0,4K Ultra HD,3840,2160,No,Yes,No,Intel,2.8,Core i7 7600U,512,0,SSD,No,Nvidia,GeForce 940MX,Ultra-Premium,1063.0434782608695,60.0,Think Different,2505.0
lenovo,Thinkpad P51,Notebook,15.6,16,windows 10,2.5,2449.0,Full HD,1920,1080,No,No,No,Intel,2.9,Core i7 7820HQ,512,0,SSD,No,Nvidia,Quadro M2200M,Ultra-Premium,979.6,60.0,Think Different,2509.0
asus,Rog Strix,Gaming,17.3,8,windows 10,3.2,1695.0,Full HD,1920,1080,No,No,No,AMD,3.2,Ryzen 1600,256,1024,SSD,HDD,AMD,Radeon RX 580,Ultra-Premium,529.6875,45.0,Inspiring Innovation,1740.0
hp,15-ra044nv (N3060/4GB/500GB/W10),Notebook,15.6,4,windows 10,2.1,347.0,Standard,1366,768,No,No,No,Intel,1.6,Celeron Dual Core N3060,500,0,HDD,No,Intel,HD Graphics 400,Budget,165.23809523809524,150.0,Innovation at its Best,497.0
google,Pixelbook (Core,Ultrabook,12.3,16,chrome os,1.1,2199.0,Standard,2400,1600,Yes,No,No,Intel,1.3,Core i7 7Y75,512,0,SSD,No,Intel,HD Graphics 615,Ultra-Premium,1999.090909090909,,,2199.0
lenovo,ThinkPad T470s,Ultrabook,14.0,24,windows 10,1.32,2382.0,Standard,2560,1440,No,No,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,Ultra-Premium,1804.5454545454545,60.0,Think Different,2442.0
asus,VivoBook Max,Notebook,15.6,4,linux,2.0,559.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,Mid-Range,279.5,45.0,Inspiring Innovation,604.0
lenovo,IdeaPad 320-15AST,Notebook,17.3,8,windows 10,2.8,519.0,Standard,1600,900,No,No,No,AMD,2.5,A6-Series 9220,1024,0,HDD,No,AMD,Radeon R4,Mid-Range,185.3571428571429,60.0,Think Different,579.0
dell,Inspiron 5570,Notebook,15.6,4,windows 10,2.2,749.0,Full HD,1920,1080,No,No,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,AMD,Radeon 530,Mid-Range,340.45454545454544,50.0,Powerful and Reliable,799.0
lenovo,ThinkPad X270,Ultrabook,12.5,8,windows 10,1.36,1429.0,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,Premium,1050.735294117647,60.0,Think Different,1489.0
lenovo,IdeaPad 320-15IAP,Notebook,15.6,4,windows 10,2.2,349.0,Full HD,1920,1080,No,No,No,Intel,1.1,Pentium Quad Core N4200,128,0,SSD,No,Intel,HD Graphics 505,Budget,158.63636363636363,60.0,Think Different,409.0
hp,Omen 15-AX205na,Gaming,15.6,8,windows 10,2.2,1099.0,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050,Premium,499.5454545454545,150.0,Innovation at its Best,1249.0
dell,Latitude 5480,Notebook,14.0,8,windows 10,1.64,1179.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i5 7440HQ,256,0,SSD,No,Nvidia,GeForce 930MX,Premium,718.9024390243903,50.0,Powerful and Reliable,1229.0
acer,Aspire ES1-572,Notebook,15.6,4,linux,2.4,441.8,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,500,0,HDD,No,Intel,HD Graphics 620,Budget,184.08333333333331,55.0,Explore Beyond Limits,496.8
dell,Precision 3520,Workstation,15.6,8,windows 10,2.23,1993.0,Full HD,1920,1080,No,No,No,Intel,3.0,Xeon E3-1505M V6,64,1024,Flash Storage,HDD,Nvidia,Quadro M620,Ultra-Premium,893.7219730941704,50.0,Powerful and Reliable,2043.0
msi,GV62 7RD-1686NL,Gaming,15.6,8,windows 10,2.2,1027.74,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7300HQ,256,0,SSD,No,Nvidia,GeForce GTX 1050,Premium,467.1545454545454,,,1027.74
microsoft,Surface Laptop,Ultrabook,13.5,16,windows 10 s,1.25,2589.0,Standard,2256,1504,Yes,No,No,Intel,2.5,Core i7 7660U,512,0,SSD,No,Intel,Iris Plus Graphics 640,Ultra-Premium,2071.2,,,2589.0
hp,15-bs024nv (i5-7200U/8GB/128GB/W10),Notebook,15.6,8,windows 10,1.91,589.0,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,128,0,SSD,No,Intel,HD Graphics 620,Mid-Range,308.37696335078533,150.0,Innovation at its Best,739.0
dell,Precision 3520,Workstation,15.6,16,windows 10,2.17,1975.0,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 6820HQ,256,0,SSD,No,Nvidia,Quadro M620,Ultra-Premium,910.1382488479264,50.0,Powerful and Reliable,2025.0
hp,ProBook 650,Workstation,15.6,8,windows 10,2.31,1534.0,Full HD,1920,1080,No,Yes,No,Intel,2.9,Core i7 7820HQ,512,0,SSD,No,Intel,HD Graphics 620,Ultra-Premium,664.069264069264,150.0,Innovation at its Best,1684.0
lenovo,ThinkPad T470,Notebook,14.0,8,windows 10,1.65,1345.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,Premium,815.1515151515152,60.0,Think Different,1405.0
dell,Inspiron 5570,Notebook,15.6,8,windows 10,2.36,979.0,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,128,1024,SSD,HDD,AMD,Radeon 530,Mid-Range,414.8305084745763,50.0,Powerful and Reliable,1029.0
dell,Inspiron 3168,2 in 1 Convertible,11.6,4,windows 10,1.47,479.0,Standard,1366,768,Yes,No,No,Intel,1.6,Pentium Quad Core N3710,500,0,HDD,No,Intel,HD Graphics 405,Budget,325.85034013605446,50.0,Powerful and Reliable,529.0
dell,Alienware 17,Notebook,17.3,8,windows 10,4.42,2046.0,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7700HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1060,Ultra-Premium,462.89592760180994,50.0,Powerful and Reliable,2096.0
microsoft,Surface Laptop,Ultrabook,13.5,4,windows 10 s,1.252,989.0,Standard,2256,1504,Yes,No,No,Intel,2.2,Core M m3-7Y30,128,0,SSD,No,Intel,HD Graphics 615,Mid-Range,789.9361022364217,,,989.0
microsoft,Surface Laptop,Ultrabook,13.5,8,windows 10 s,1.25,1799.0,Standard,2256,1504,Yes,No,No,Intel,2.5,Core i7 7660U,256,0,SSD,No,Intel,Iris Plus Graphics 640,Ultra-Premium,1439.2,,,1799.0
hp,17-BS092ND (i3-6006U/8GB/256GB/W10),Notebook,17.3,8,windows 10,2.5,639.9,Standard,1600,900,No,No,No,Intel,2.0,Core i3 6006U,256,0,SSD,No,Intel,HD Graphics 520,Mid-Range,255.96,150.0,Innovation at its Best,789.9
acer,Aspire E5-576G,Notebook,15.6,4,windows 10,2.23,544.0,Full HD,1920,1080,No,No,No,Intel,2.0,Core i3 6006U,1024,0,HDD,No,Nvidia,GeForce 940MX,Mid-Range,243.9461883408072,55.0,Explore Beyond Limits,599.0
acer,TravelMate B,Netbook,11.6,4,windows 10,1.4,435.0,Standard,1366,768,No,No,No,Intel,1.6,Celeron Dual Core N3060,128,0,SSD,No,Intel,HD Graphics 400,Budget,310.7142857142857,55.0,Explore Beyond Limits,490.0
asus,Pro P2540UA-AB51,Notebook,15.6,8,windows 10,2.37,749.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,Intel,HD Graphics 620,Mid-Range,316.0337552742616,45.0,Inspiring Innovation,794.0
lenovo,IdeaPad 510s-14IKB,Notebook,14.0,8,no os,1.5,799.0,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,AMD,Radeon R7 M460,Mid-Range,532.6666666666666,60.0,Think Different,859.0
lenovo,Thinkpad P51,Notebook,15.6,8,windows 10,2.67,2090.0,Full HD,1920,1080,No,No,No,Intel,2.9,Core i7 7820HQ,256,0,SSD,No,Nvidia,Quadro M2200M,Ultra-Premium,782.7715355805244,60.0,Think Different,2150.0
asus,X541NA-PD1003Y (N4200/4GB/500GB/W10),Notebook,15.6,4,windows 10,2.0,304.0,Standard,1366,768,No,No,No,Intel,1.1,Pentium Quad Core N4200,500,0,HDD,No,Intel,HD Graphics 500,Budget,152.0,45.0,Inspiring Innovation,349.0
acer,Aspire 5,Notebook,15.6,4,windows 10,2.2,469.0,Standard,1366,768,No,No,No,Intel,2.0,Core i3 6006U,500,0,HDD,No,Nvidia,GeForce GTX 940MX,Budget,213.18181818181816,55.0,Explore Beyond Limits,524.0
dell,Inspiron 5570,Notebook,15.6,8,windows 10,2.02,759.0,Full HD,1920,1080,No,No,No,Intel,1.6,Core i5 8250U,2048,0,HDD,No,AMD,Radeon 530,Mid-Range,375.74257425742576,50.0,Powerful and Reliable,809.0
hp,Omen 17-an006nv,Gaming,17.3,12,windows 10,3.78,1699.0,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1060,Ultra-Premium,449.4708994708995,150.0,Innovation at its Best,1849.0
lenovo,Thinkpad T460s,Ultrabook,14.0,12,windows 10,1.4,1858.0,Quad HD+,2560,1440,No,Yes,No,Intel,2.6,Core i7 6600U,256,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,1327.142857142857,60.0,Think Different,1918.0
hp,Spectre x360,2 in 1 Convertible,13.3,8,windows 10,1.29,1999.0,4K Ultra HD,3840,2160,Yes,Yes,No,Intel,1.8,Core i7 8550U,512,0,SSD,No,Intel,UHD Graphics 620,Ultra-Premium,1549.612403100775,150.0,Innovation at its Best,2149.0
hp,ZBook 15u,Notebook,15.6,8,windows 10,1.9,1154.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,500,0,HDD,No,AMD,FirePro W4190M ,Premium,607.3684210526316,150.0,Innovation at its Best,1304.0
google,Pixelbook (Core,Ultrabook,12.3,8,chrome os,1.1,1275.0,Standard,2400,1600,Yes,No,No,Intel,1.2,Core i5 7Y57,128,0,SSD,No,Intel,HD Graphics 615,Premium,1159.090909090909,,,1275.0
dell,Latitude 7390,Ultrabook,13.3,8,windows 10,1.42,1841.85,Full HD,1920,1080,Yes,No,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Intel,UHD Graphics 620,Ultra-Premium,1297.0774647887324,50.0,Powerful and Reliable,1891.85
asus,ZenBook Pro,Notebook,15.6,12,windows 10,2.06,1299.0,4K Ultra HD,3840,2160,No,Yes,No,Intel,2.6,Core i7 6700HQ,128,1024,SSD,HDD,Intel,HD Graphics 530,Premium,630.5825242718446,45.0,Inspiring Innovation,1344.0
dell,Latitude E5470,Notebook,14.0,8,windows 10,1.79,740.0,Standard,1366,768,No,No,No,Intel,2.3,Core i3 6100U,128,0,SSD,No,Intel,HD Graphics 520,Mid-Range,413.4078212290503,50.0,Powerful and Reliable,790.0
dell,Precision M5520,Workstation,15.6,8,windows 10,1.78,2408.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,0,SSD,No,Nvidia,Quadro M1200,Ultra-Premium,1352.808988764045,50.0,Powerful and Reliable,2458.0
lenovo,Thinkpad T470,Notebook,14.0,8,windows 10,1.7,1364.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,180,0,SSD,No,Intel,HD Graphics 620,Premium,802.3529411764706,60.0,Think Different,1424.0
dell,Inspiron 3576,Notebook,15.6,8,windows 10,2.2,675.0,Full HD,1920,1080,No,No,No,Intel,1.6,Core i5 8250U,1024,0,HDD,No,AMD,Radeon 520,Mid-Range,306.8181818181818,50.0,Powerful and Reliable,725.0
toshiba,Portege X30-D-10J,Notebook,13.3,8,windows 10,1.05,1672.0,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,Ultra-Premium,1592.3809523809523,,,1672.0
dell,Inspiron 7570,Notebook,15.6,8,windows 10,2.16,1262.0,Full HD,1920,1080,No,Yes,No,Intel,1.8,Core i7 8550U,512,0,SSD,No,Nvidia,GeForce 940MX,Premium,584.2592592592592,50.0,Powerful and Reliable,1312.0
dell,Vostro 3568,Notebook,15.6,4,windows 10,2.18,586.6,Standard,1366,768,No,No,No,Intel,2.4,Core i3 7100U,1024,0,HDD,No,Intel,HD Graphics 620,Mid-Range,269.08256880733944,50.0,Powerful and Reliable,636.6
hp,ProBook 430,Notebook,13.3,4,windows 10,1.49,726.0,Full HD,1920,1080,No,Yes,No,Intel,1.6,Core i5 8250U,128,0,SSD,No,Intel,UHD Graphics 620,Mid-Range,487.24832214765104,150.0,Innovation at its Best,876.0
chuwi,"Lapbook 15,6",Notebook,15.6,4,windows 10,1.89,248.9,Full HD,1920,1080,No,No,No,Intel,1.44,Atom x5-Z8350,64,0,Flash Storage,No,Intel,HD Graphics,Budget,131.6931216931217,,,248.9
lenovo,ThinkPad E570,Notebook,15.6,4,windows 10,2.3,565.0,Standard,1366,768,No,No,No,Intel,2.0,Core i3 6006U,128,0,SSD,No,Intel,HD Graphics 520,Mid-Range,245.6521739130435,60.0,Think Different,625.0
lenovo,ThinkPad E480,Notebook,14.0,8,windows 10,1.75,1049.0,Full HD,1920,1080,No,Yes,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Intel,UHD Graphics 620,Premium,599.4285714285714,60.0,Think Different,1109.0
dell,Precision 3520,Workstation,15.6,16,windows 10,2.17,2338.0,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 6820HQ,512,0,SSD,No,Nvidia,Quadro M620,Ultra-Premium,1077.4193548387098,50.0,Powerful and Reliable,2388.0
dell,XPS 15,Notebook,15.6,16,windows 10,2.06,1899.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,512,0,SSD,No,Nvidia,GeForce GTX 1050,Ultra-Premium,921.8446601941748,50.0,Powerful and Reliable,1949.0
lenovo,Thinkpad X270,Ultrabook,12.5,16,windows 10,1.36,1798.0,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,Ultra-Premium,1322.0588235294117,60.0,Think Different,1858.0
asus,Zenbook UX390UA,Ultrabook,12.5,16,windows 10,0.91,1950.0,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,Ultra-Premium,2142.8571428571427,45.0,Inspiring Innovation,1995.0
lenovo,Thinkpad E570,Notebook,15.6,8,windows 10,2.3,1011.99,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Nvidia,GeForce 940MX,Premium,439.9956521739131,60.0,Think Different,1071.99
toshiba,Portege X30-D-10L,Ultrabook,13.3,32,windows 10,1.05,2799.0,Full HD,1920,1080,Yes,No,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,Ultra-Premium,2665.714285714286,,,2799.0
asus,VivoBook Pro,Gaming,15.6,8,windows 10,1.99,1350.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050,Premium,678.391959798995,45.0,Inspiring Innovation,1395.0
acer,Aspire 5,Notebook,15.6,8,windows 10,2.2,579.0,Standard,1366,768,No,No,No,AMD,2.5,A10-Series 9620P,1024,0,HDD,No,AMD,Radeon RX 540,Mid-Range,263.1818181818182,55.0,Explore Beyond Limits,634.0
asus,Rog G752VL-UH71T,Gaming,17.3,24,windows 10,4.33,1269.0,Full HD,1920,1080,Yes,Yes,No,Intel,2.6,Core i7 6700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 965M,Premium,293.0715935334873,45.0,Inspiring Innovation,1314.0
lenovo,Thinkpad X260,Ultrabook,12.5,8,windows 10,1.3,1099.0,Standard,1366,768,No,Yes,No,Intel,2.3,Core i5 6200U,180,0,SSD,No,Intel,HD Graphics 520,Premium,845.3846153846154,60.0,Think Different,1159.0
lenovo,Ideapad 520-15IKBR,Notebook,15.6,8,windows 10,2.17,898.9,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,256,0,SSD,No,Intel,UHD Graphics 620,Mid-Range,414.2396313364055,60.0,Think Different,958.9
